OBJECTID,lat,long,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
223,33.596194,-112.168007,"EB CACTUS RD FS 51ST AVE
",W,62005,SHELTERS,-12486485.42,3974708.771
224,33.596194,-112.168007,"EB CACTUS RD FS 51ST AVE
",E,37226,SHELTERS,-12486485.42,3974708.771
225,33.509295,-112.159707,"EB CAMELBACK RD FS 47TH AVE
",W,79188,SHELTERS,-12485561.47,3963101.119
226,33.509295,-112.159707,"EB CAMELBACK RD FS 47TH AVE
",E,47633,SHELTERS,-12485561.47,3963101.119
227,33.509395,-112.095111,"EB CAMELBACK RD FS 17TH AVE
",W,83776,SHELTERS,-12478370.68,3963114.47
228,33.509395,-112.095111,"EB CAMELBACK RD FS 17TH AVE
",E,50690,SHELTERS,-12478370.68,3963114.47
229,33.509412,-112.09942,"EB CAMELBACK RD FS 19TH AVE
",W,69565,SHELTERS,-12478850.35,3963116.74
230,33.509412,-112.09942,"EB CAMELBACK RD FS 19TH AVE
",E,41119,SHELTERS,-12478850.35,3963116.74
231,33.638693,-111.928706,"EB BELL RD MB 68TH WY
",W,72718,SHELTERS,-12459846.56,3980389.889
232,33.638693,-111.928706,"EB BELL RD MB 68TH WY
",E,43066,SHELTERS,-12459846.56,3980389.889
233,33.509294,-112.133707,"EB CAMELBACK RD FS 35TH AVE
",W,100168,SHELTERS,-12482667.16,3963100.986
234,33.509294,-112.133707,"EB CAMELBACK RD FS 35TH AVE
",E,59071,SHELTERS,-12482667.16,3963100.986
235,33.509295,-112.137805,"EB CAMELBACK RD FS 37TH AVE
",W,101518,SHELTERS,-12483123.35,3963101.119
236,33.509295,-112.137805,"EB CAMELBACK RD FS 37TH AVE
",E,59281,SHELTERS,-12483123.35,3963101.119
237,33.509052,-112.077696,"EB CAMELBACK RD FS 3RD AVE
",N,62209,BENCHES,-12476432.05,3963068.676
238,33.509293,-112.155006,"EB CAMELBACK RD FS 45TH AVE
",W,79188,SHELTERS,-12485038.16,3963100.852
239,33.509293,-112.155006,"EB CAMELBACK RD FS 45TH AVE
",E,47633,SHELTERS,-12485038.16,3963100.852
240,33.509392,-112.167706,"EB CAMELBACK RD FS 51ST AVE
",W,79188,SHELTERS,-12486451.92,3963114.07
241,33.509392,-112.167706,"EB CAMELBACK RD FS 51ST AVE
",E,47633,SHELTERS,-12486451.92,3963114.07
242,33.509392,-112.167706,EB CAMELBACK RD FS 51ST AVE,N,0,BENCHES,-12486451.92,3963114.07
243,33.50948,-112.185807,"EB CAMELBACK RD FS 59TH AVE
",W,63511,SHELTERS,-12488466.91,3963125.818
244,33.50948,-112.185807,"EB CAMELBACK RD FS 59TH AVE
",E,37939,SHELTERS,-12488466.91,3963125.818
245,33.508994,-112.081797,"EB CAMELBACK RD FS 7TH AVE
",W,87624,SHELTERS,-12476888.57,3963060.933
246,33.508994,-112.081797,"EB CAMELBACK RD FS 7TH AVE
",E,52913,SHELTERS,-12476888.57,3963060.933
247,33.523712,-112.073001,"EB BETHANY HOME RD FS CENTRAL AVE
",W,70929,SHELTERS,-12475909.4,3965026.082
248,33.523712,-112.073001,"EB BETHANY HOME RD FS CENTRAL AVE
",E,42659,SHELTERS,-12475909.4,3965026.082
249,33.567524,-112.099013,"EB DUNLAP AVE FS 19TH AVE
",W,86312,SHELTERS,-12478805.05,3970877.846
250,33.567524,-112.099013,"EB DUNLAP AVE FS 19TH AVE
",E,54596,SHELTERS,-12478805.05,3970877.846
251,33.567463,-112.108005,"EB DUNLAP AVE FS 23RD AVE
",W,93425,SHELTERS,-12479806.03,3970869.696
252,33.567463,-112.108005,"EB DUNLAP AVE FS 23RD AVE
",E,55053,SHELTERS,-12479806.03,3970869.696
253,33.567465,-112.112319,"EB DUNLAP AVE FS 25TH AVE
",W,93425,SHELTERS,-12480286.26,3970869.963
254,33.567465,-112.112319,"EB DUNLAP AVE FS 25TH AVE
",E,55053,SHELTERS,-12480286.26,3970869.963
255,33.567465,-112.112319,EB DUNLAP AVE FS 25TH AVE,N,0,BENCHES,-12480286.26,3970869.963
256,33.56747,-112.116002,"EB DUNLAP AVE FS I-17 FWY
",W,93425,SHELTERS,-12480696.25,3970870.631
257,33.56747,-112.116002,"EB DUNLAP AVE FS I-17 FWY
",E,56010,SHELTERS,-12480696.25,3970870.631
258,33.567493,-112.103307,"EB DUNLAP AVE FS 21ST AVE
",W,93425,SHELTERS,-12479283.05,3970873.704
259,33.567493,-112.103307,"EB DUNLAP AVE FS 21ST AVE
",E,55053,SHELTERS,-12479283.05,3970873.704
260,33.567493,-112.103307,EB DUNLAP AVE FS 21ST AVE,N,0,BENCHES,-12479283.05,3970873.704
261,33.348862,-111.980807,"EB ELLIOT RD NS 48TH ST
",W,31121,SHELTERS,-12465646.41,3941701.637
262,33.348862,-111.980807,"EB ELLIOT RD NS 48TH ST
",E,19871,SHELTERS,-12465646.41,3941701.637
263,33.406493,-112.055007,"EB BROADWAY RD FS 12TH ST
",W,32882,SHELTERS,-12473906.32,3949384.243
264,33.406493,-112.055007,"EB BROADWAY RD FS 12TH ST
",E,20399,SHELTERS,-12473906.32,3949384.243
265,33.406695,-112.046507,"EB BROADWAY RD FS 16TH ST
",W,66306,SHELTERS,-12472960.1,3949411.18
266,33.406695,-112.046507,"EB BROADWAY RD FS 16TH ST
",E,39951,SHELTERS,-12472960.1,3949411.18
267,33.538445,-112.098689,"EB GLENDALE AVE FS 19TH AVE
",W,91273,SHELTERS,-12478768.98,3966993.569
268,33.538445,-112.098689,"EB GLENDALE AVE FS 19TH AVE
",E,53526,SHELTERS,-12478768.98,3966993.569
269,33.538495,-112.103507,"EB GLENDALE AVE FS 21ST AVE
",N,75057,BENCHES,-12479305.32,3967000.246
270,33.538293,-112.116306,"EB GLENDALE AVE FS 27TH AVE
",W,128499,SHELTERS,-12480730.09,3966973.268
271,33.538293,-112.116306,"EB GLENDALE AVE FS 27TH AVE
",E,75399,SHELTERS,-12480730.09,3966973.268
272,33.538344,-112.133408,"EB GLENDALE AVE FS 35TH AVE
",W,90972,SHELTERS,-12482633.88,3966980.08
273,33.538344,-112.133408,"EB GLENDALE AVE FS 35TH AVE
",E,53328,SHELTERS,-12482633.88,3966980.08
274,33.538293,-112.150806,"EB GLENDALE AVE FS 43RD AVE
",W,82243,SHELTERS,-12484570.62,3966973.268
275,33.538293,-112.150806,"EB GLENDALE AVE FS 43RD AVE
",E,52670,SHELTERS,-12484570.62,3966973.268
276,33.538256,-112.081505,"EB GLENDALE AVE FS 7TH AVE
",W,76929,SHELTERS,-12476856.06,3966968.327
277,33.538256,-112.081505,"EB GLENDALE AVE FS 7TH AVE
",E,45595,SHELTERS,-12476856.06,3966968.327
278,33.406971,-112.012034,"EB BROADWAY RD FS 32ND ST
",W,62682,SHELTERS,-12469122.59,3949447.985
279,33.406971,-112.012034,"EB BROADWAY RD FS 32ND ST
",E,37775,SHELTERS,-12469122.59,3949447.985
280,33.494872,-112.090807,"EB INDIAN SCHOOL RD FS 15TH AVE
",W,89209,SHELTERS,-12477891.56,3961175.676
281,33.494872,-112.090807,"EB INDIAN SCHOOL RD FS 15TH AVE
",E,53074,SHELTERS,-12477891.56,3961175.676
282,33.494937,-112.098802,"EB INDIAN SCHOOL RD FS 19TH AVE
",W,87390,SHELTERS,-12478781.56,3961184.353
283,33.494937,-112.098802,"EB INDIAN SCHOOL RD FS 19TH AVE
",E,52039,SHELTERS,-12478781.56,3961184.353
284,33.494871,-112.116889,"EB INDIAN SCHOOL RD FS 27TH AVE
",W,152980,SHELTERS,-12480794.99,3961175.542
285,33.494871,-112.116889,"EB INDIAN SCHOOL RD FS 27TH AVE
",E,89648,SHELTERS,-12480794.99,3961175.542
286,33.494871,-112.125011,"EB INDIAN SCHOOL RD FS 31ST AVE
",W,140816,SHELTERS,-12481699.13,3961175.542
287,33.494871,-112.125011,"EB INDIAN SCHOOL RD FS 31ST AVE
",E,85379,SHELTERS,-12481699.13,3961175.542
288,33.494878,-112.129088,"EB INDIAN SCHOOL RD FS 33RD AVE
",W,145504,SHELTERS,-12482152.98,3961176.477
289,33.494878,-112.129088,"EB INDIAN SCHOOL RD FS 33RD AVE
",E,85379,SHELTERS,-12482152.98,3961176.477
290,33.494839,-112.150807,"EB INDIAN SCHOOL RD FS 43RD AVE
",W,120371,SHELTERS,-12484570.73,3961171.271
291,33.494839,-112.150807,"EB INDIAN SCHOOL RD FS 43RD AVE
",E,65768,SHELTERS,-12484570.73,3961171.271
292,33.494863,-112.159801,"EB INDIAN SCHOOL RD FS 47TH AVE
",W,125682,SHELTERS,-12485571.93,3961174.475
293,33.494863,-112.159801,"EB INDIAN SCHOOL RD FS 47TH AVE
",E,73236,SHELTERS,-12485571.93,3961174.475
294,33.494872,-112.167707,"EB INDIAN SCHOOL RD FS 51ST AVE
",W,125682,SHELTERS,-12486452.03,3961175.676
295,33.494872,-112.167707,"EB INDIAN SCHOOL RD FS 51ST AVE
",E,73236,SHELTERS,-12486452.03,3961175.676
296,33.494895,-112.172703,"EB INDIAN SCHOOL RD FS 53RD AVE
",W,99960,SHELTERS,-12487008.18,3961178.746
297,33.494895,-112.172703,"EB INDIAN SCHOOL RD FS 53RD AVE
",E,58752,SHELTERS,-12487008.18,3961178.746
298,33.494976,-112.186005,"EB INDIAN SCHOOL RD FS 59TH AVE
",W,99280,SHELTERS,-12488488.95,3961189.559
299,33.494976,-112.186005,"EB INDIAN SCHOOL RD FS 59TH AVE
",E,59593,SHELTERS,-12488488.95,3961189.559
300,33.494846,-112.198876,"EB INDIAN SCHOOL RD FS 64TH DR
",W,74466,SHELTERS,-12489921.74,3961172.205
301,33.494846,-112.198876,"EB INDIAN SCHOOL RD FS 64TH DR
",E,44051,SHELTERS,-12489921.74,3961172.205
302,33.494749,-112.20271,"EB INDIAN SCHOOL RD FS 67TH AVE
",W,75043,SHELTERS,-12490348.54,3961159.257
303,33.494749,-112.20271,"EB INDIAN SCHOOL RD FS 67TH AVE
",E,44451,SHELTERS,-12490348.54,3961159.257
304,33.494639,-112.215703,"EB INDIAN SCHOOL RD FS 73RD AVE
",W,87632,SHELTERS,-12491794.92,3961144.574
305,33.494639,-112.215703,"EB INDIAN SCHOOL RD FS 73RD AVE
",E,51315,SHELTERS,-12491794.92,3961144.574
306,33.494604,-112.219803,"EB INDIAN SCHOOL RD FS 75TH AVE
",W,87632,SHELTERS,-12492251.33,3961139.902
307,33.494604,-112.219803,"EB INDIAN SCHOOL RD FS 75TH AVE
",E,51315,SHELTERS,-12492251.33,3961139.902
308,33.494801,-112.08281,"EB INDIAN SCHOOL RD FS 7TH AVE
",W,95859,SHELTERS,-12477001.34,3961166.198
309,33.494801,-112.08281,"EB INDIAN SCHOOL RD FS 7TH AVE
",E,50555,SHELTERS,-12477001.34,3961166.198
310,33.494218,-112.237007,"EB INDIAN SCHOOL RD FS 83RD AVE
",W,62865,SHELTERS,-12494166.47,3961088.376
311,33.494218,-112.237007,"EB INDIAN SCHOOL RD FS 83RD AVE
",E,37567,SHELTERS,-12494166.47,3961088.376
312,33.407024,-112.003504,"EB BROADWAY RD FS 36TH ST
",W,62682,SHELTERS,-12468173.03,3949455.053
313,33.407024,-112.003504,"EB BROADWAY RD FS 36TH ST
",E,37775,SHELTERS,-12468173.03,3949455.053
314,33.494909,-112.112329,"EB INDIAN SCHOOL RD FS I-17 FWY
",W,108135,SHELTERS,-12480287.38,3961180.615
315,33.494909,-112.112329,"EB INDIAN SCHOOL RD FS I-17 FWY
",E,65951,SHELTERS,-12480287.38,3961180.615
316,33.494939,-112.103214,"EB INDIAN SCHOOL RD MB 22ND AVE
",W,108104,SHELTERS,-12479272.7,3961184.62
317,33.494939,-112.103214,"EB INDIAN SCHOOL RD MB 22ND AVE
",E,62927,SHELTERS,-12479272.7,3961184.62
318,33.49487,-112.121002,"EB INDIAN SCHOOL RD FS 29TH AVE
",W,145504,SHELTERS,-12481252.85,3961175.409
319,33.49487,-112.121002,"EB INDIAN SCHOOL RD FS 29TH AVE
",E,79834,SHELTERS,-12481252.85,3961175.409
320,33.49488,-112.14651,"EB INDIAN SCHOOL RD FS 40TH AVE
",W,120371,SHELTERS,-12484092.39,3961176.744
321,33.49488,-112.14651,"EB INDIAN SCHOOL RD FS 40TH AVE
",E,71280,SHELTERS,-12484092.39,3961176.744
322,33.407208,-111.99501,"EB BROADWAY RD FS 40TH ST
",W,79243,SHELTERS,-12467227.48,3949479.589
323,33.407208,-111.99501,"EB BROADWAY RD FS 40TH ST
",E,41628,SHELTERS,-12467227.48,3949479.589
324,33.465782,-112.09921,"EB MCDOWELL RD FS 19TH AVE
",N,35077,BENCHES,-12478826.98,3957293.192
325,33.465855,-112.112697,"EB MCDOWELL RD FS 25TH AVE
",W,79931,SHELTERS,-12480328.34,3957302.933
326,33.465855,-112.112697,"EB MCDOWELL RD FS 25TH AVE
",E,47146,SHELTERS,-12480328.34,3957302.933
327,33.465871,-112.116298,"EB MCDOWELL RD FS 27TH AVE
",W,80956,SHELTERS,-12480729.2,3957305.068
328,33.465871,-112.116298,"EB MCDOWELL RD FS 27TH AVE
",E,48099,SHELTERS,-12480729.2,3957305.068
329,33.465878,-112.120806,"EB MCDOWELL RD FS 29TH AVE
",W,57424,SHELTERS,-12481231.03,3957306.002
330,33.465878,-112.120806,"EB MCDOWELL RD FS 29TH AVE
",E,34758,SHELTERS,-12481231.03,3957306.002
331,33.46587,-112.125204,"EB MCDOWELL RD FS 31ST AVE
",W,57424,SHELTERS,-12481720.61,3957304.935
332,33.46587,-112.125204,"EB MCDOWELL RD FS 31ST AVE
",E,34758,SHELTERS,-12481720.61,3957304.935
333,33.465898,-112.151208,"EB MCDOWELL RD FS 43RD AVE
",W,59649,SHELTERS,-12484615.37,3957308.671
334,33.465898,-112.151208,"EB MCDOWELL RD FS 43RD AVE
",E,35756,SHELTERS,-12484615.37,3957308.671
335,33.465902,-112.159202,"EB MCDOWELL RD FS 47TH AVE
",W,76097,SHELTERS,-12485505.25,3957309.205
336,33.465902,-112.159202,"EB MCDOWELL RD FS 47TH AVE
",E,44964,SHELTERS,-12485505.25,3957309.205
337,33.465903,-112.168309,"EB MCDOWELL RD FS 51ST AVE
",W,76097,SHELTERS,-12486519.04,3957309.338
338,33.465903,-112.168309,"EB MCDOWELL RD FS 51ST AVE
",E,44964,SHELTERS,-12486519.04,3957309.338
339,33.465905,-112.185705,"EB MCDOWELL RD FS 59TH AVE
",W,56778,SHELTERS,-12488455.55,3957309.605
340,33.465905,-112.185705,"EB MCDOWELL RD FS 59TH AVE
",E,34011,SHELTERS,-12488455.55,3957309.605
341,33.465787,-112.202864,"EB MCDOWELL RD FS 67TH AVE
",W,64120,SHELTERS,-12490365.69,3957293.859
342,33.465787,-112.202864,"EB MCDOWELL RD FS 67TH AVE
",E,38309,SHELTERS,-12490365.69,3957293.859
343,33.465607,-112.219509,"EB MCDOWELL RD FS 75TH AVE
",W,67427,SHELTERS,-12492218.6,3957269.84
344,33.465607,-112.219509,"EB MCDOWELL RD FS 75TH AVE
",E,40400,SHELTERS,-12492218.6,3957269.84
345,33.465751,-112.082204,"EB MCDOWELL RD FS 7TH AVE
",W,69841,SHELTERS,-12476933.88,3957289.055
346,33.465751,-112.082204,"EB MCDOWELL RD FS 7TH AVE
",E,42266,SHELTERS,-12476933.88,3957289.055
347,33.465751,-112.082204,EB MCDOWELL RD FS 7TH AVE,N,0,BENCHES,-12476933.88,3957289.055
348,33.40656,-112.064006,"EB BROADWAY RD FS 7TH ST
",W,46573,SHELTERS,-12474908.08,3949393.177
349,33.40656,-112.064006,"EB BROADWAY RD FS 7TH ST
",E,28767,SHELTERS,-12474908.08,3949393.177
350,33.465883,-112.129004,"EB MCDOWELL RD NS 33RD DR
",N,44029,BENCHES,-12482143.63,3957306.67
351,33.552925,-112.098986,"EB NORTHERN AVE FS 19TH AVE
",W,83857,SHELTERS,-12478802.04,3968927.596
352,33.552925,-112.098986,"EB NORTHERN AVE FS 19TH AVE
",E,50426,SHELTERS,-12478802.04,3968927.596
353,33.552998,-112.103882,"EB NORTHERN AVE FS 21ST AVE
",W,120466,SHELTERS,-12479347.06,3968937.347
354,33.552998,-112.103882,"EB NORTHERN AVE FS 21ST AVE
",E,70379,SHELTERS,-12479347.06,3968937.347
355,33.552952,-112.107993,"EB NORTHERN AVE FS 23RD AVE
",W,120466,SHELTERS,-12479804.69,3968931.202
356,33.552952,-112.107993,"EB NORTHERN AVE FS 23RD AVE
",E,70379,SHELTERS,-12479804.69,3968931.202
357,33.552994,-112.116508,"EB NORTHERN AVE FS 27TH AVE
",N,77001,BENCHES,-12480752.58,3968936.813
358,33.552994,-112.124707,"EB NORTHERN AVE FS 31ST AVE
",W,87012,SHELTERS,-12481665.29,3968936.813
359,33.552994,-112.124707,"EB NORTHERN AVE FS 31ST AVE
",E,51121,SHELTERS,-12481665.29,3968936.813
360,33.552992,-112.133708,"EB NORTHERN AVE FS 35TH AVE
",W,94118,SHELTERS,-12482667.28,3968936.546
361,33.552992,-112.133708,"EB NORTHERN AVE FS 35TH AVE
",E,55026,SHELTERS,-12482667.28,3968936.546
362,33.552997,-112.150816,"EB NORTHERN AVE FS 43RD AVE
",W,71985,SHELTERS,-12484571.73,3968937.213
363,33.552997,-112.150816,"EB NORTHERN AVE FS 43RD AVE
",E,45815,SHELTERS,-12484571.73,3968937.213
364,33.552793,-112.111308,"EB NORTHERN AVE FS I-17 FWY
",W,120466,SHELTERS,-12480173.72,3968909.964
365,33.552793,-112.111308,"EB NORTHERN AVE FS I-17 FWY
",E,74696,SHELTERS,-12480173.72,3968909.964
366,33.406651,-112.073014,EB BROADWAY RD FS CENTRAL AVE,W,46181,SHELTERS,-12475910.85,3949405.312
367,33.406651,-112.073014,EB BROADWAY RD FS CENTRAL AVE,E,28739,SHELTERS,-12475910.85,3949405.312
368,33.570993,-112.088705,"EB HATCHER RD FS 13TH AVE
",W,37160,SHELTERS,-12477657.56,3971341.311
369,33.570993,-112.088705,"EB HATCHER RD FS 13TH AVE
",E,23255,SHELTERS,-12477657.56,3971341.311
370,33.581994,-112.098807,"EB PEORIA AVE FS 19TH AVE
",W,27821,SHELTERS,-12478782.11,3972811.188
371,33.581994,-112.098807,"EB PEORIA AVE FS 19TH AVE
",E,17980,SHELTERS,-12478782.11,3972811.188
372,33.581915,-112.107308,"EB PEORIA AVE FS 23RD AVE
",W,68403,SHELTERS,-12479728.44,3972800.632
373,33.581915,-112.107308,"EB PEORIA AVE FS 23RD AVE
",E,42070,SHELTERS,-12479728.44,3972800.632
374,33.581692,-112.121305,"EB PEORIA AVE FS 28TH DR
",W,118936,SHELTERS,-12481286.58,3972770.834
375,33.581692,-112.121305,"EB PEORIA AVE FS 28TH DR
",E,69242,SHELTERS,-12481286.58,3972770.834
376,33.581695,-112.124707,"EB PEORIA AVE FS 31ST AVE
",W,127638,SHELTERS,-12481665.29,3972771.235
377,33.581695,-112.124707,"EB PEORIA AVE FS 31ST AVE
",E,74131,SHELTERS,-12481665.29,3972771.235
378,33.581695,-112.124707,EB PEORIA AVE FS 31ST AVE,N,0,BENCHES,-12481665.29,3972771.235
379,33.581846,-112.129304,"EB PEORIA AVE FS 32ND LN
",W,127638,SHELTERS,-12482177.02,3972791.412
380,33.581846,-112.129304,"EB PEORIA AVE FS 32ND LN
",E,74131,SHELTERS,-12482177.02,3972791.412
381,33.581897,-112.133205,"EB PEORIA AVE FS 35TH AVE
",W,127638,SHELTERS,-12482611.28,3972798.227
382,33.581897,-112.133205,"EB PEORIA AVE FS 35TH AVE
",E,70574,SHELTERS,-12482611.28,3972798.227
383,33.581794,-112.150805,"EB PEORIA AVE FS 43RD AVE
",W,89817,SHELTERS,-12484570.5,3972784.464
384,33.581794,-112.150805,"EB PEORIA AVE FS 43RD AVE
",E,53101,SHELTERS,-12484570.5,3972784.464
385,33.392184,-112.098499,"EB SOUTHERN AVE FS 19TH AVE
",W,72781,SHELTERS,-12478747.83,3947476.28
386,33.392184,-112.098499,"EB SOUTHERN AVE FS 19TH AVE
",E,43443,SHELTERS,-12478747.83,3947476.28
387,33.392184,-112.098499,EB SOUTHERN AVE FS 19TH AVE,N,0,BENCHES,-12478747.83,3947476.28
388,33.392165,-112.10381,"EB SOUTHERN AVE FS 20TH GL
",W,51846,SHELTERS,-12479339.05,3947473.747
389,33.392165,-112.10381,"EB SOUTHERN AVE FS 20TH GL
",E,31433,SHELTERS,-12479339.05,3947473.747
390,33.480295,-112.090808,"EB THOMAS RD FS 15TH AVE
",W,89021,SHELTERS,-12477891.67,3959230
391,33.480295,-112.090808,"EB THOMAS RD FS 15TH AVE
",E,52390,SHELTERS,-12477891.67,3959230
392,33.480295,-112.116206,"EB THOMAS RD FS 27TH AVE
",W,113835,SHELTERS,-12480718.96,3959230
393,33.480295,-112.116206,"EB THOMAS RD FS 27TH AVE
",E,65746,SHELTERS,-12480718.96,3959230
394,33.480295,-112.116206,EB THOMAS RD FS 27TH AVE,N,0,BENCHES,-12480718.96,3959230
395,33.480293,-112.133805,"EB THOMAS RD FS 35TH AVE
",W,58666,SHELTERS,-12482678.07,3959229.733
396,33.480293,-112.133805,"EB THOMAS RD FS 35TH AVE
",E,35433,SHELTERS,-12482678.07,3959229.733
397,33.4802,-112.077498,"EB THOMAS RD FS 3RD AVE
",W,94123,SHELTERS,-12476410.01,3959217.321
398,33.4802,-112.077498,"EB THOMAS RD FS 3RD AVE
",E,55110,SHELTERS,-12476410.01,3959217.321
399,33.480295,-112.150705,"EB THOMAS RD FS 43RD AVE
",W,89383,SHELTERS,-12484559.37,3959230
400,33.480295,-112.150705,"EB THOMAS RD FS 43RD AVE
",E,52710,SHELTERS,-12484559.37,3959230
401,33.480382,-112.168265,"EB THOMAS RD FS 51ST AVE
",W,69328,SHELTERS,-12486514.14,3959241.611
402,33.480382,-112.168265,"EB THOMAS RD FS 51ST AVE
",E,41583,SHELTERS,-12486514.14,3959241.611
403,33.480268,-112.202771,"EB THOMAS RD FS 67TH AVE
",W,75556,SHELTERS,-12490355.33,3959226.397
404,33.480268,-112.202771,"EB THOMAS RD FS 67TH AVE
",E,44277,SHELTERS,-12490355.33,3959226.397
405,33.48012,-112.220005,"EB THOMAS RD FS 75TH AVE
",W,83713,SHELTERS,-12492273.81,3959206.644
406,33.48012,-112.220005,"EB THOMAS RD FS 75TH AVE
",E,50569,SHELTERS,-12492273.81,3959206.644
407,33.479739,-112.237209,"EB THOMAS RD FS 83RD AVE
",W,71141,SHELTERS,-12494188.95,3959155.794
408,33.479739,-112.237209,"EB THOMAS RD FS 83RD AVE
",E,42010,SHELTERS,-12494188.95,3959155.794
409,33.480511,-112.111539,"EB THOMAS RD FS I-17 FWY
",W,93601,SHELTERS,-12480199.43,3959258.829
410,33.480511,-112.111539,"EB THOMAS RD FS I-17 FWY
",E,50446,SHELTERS,-12480199.43,3959258.829
411,33.610693,-112.119206,"EB THUNDERBIRD RD FS 28TH AVE
",W,112644,SHELTERS,-12481052.92,3976646.632
412,33.610693,-112.119206,"EB THUNDERBIRD RD FS 28TH AVE
",E,65466,SHELTERS,-12481052.92,3976646.632
413,33.611044,-112.098822,"EB THUNDERBIRD RD FS 19TH AVE
",W,67230,SHELTERS,-12478783.78,3976693.549
414,33.611044,-112.098822,"EB THUNDERBIRD RD FS 19TH AVE
",E,40615,SHELTERS,-12478783.78,3976693.549
415,33.610769,-112.124915,"EB THUNDERBIRD RD FS 31ST AVE
",W,115151,SHELTERS,-12481688.44,3976656.79
416,33.610769,-112.124915,"EB THUNDERBIRD RD FS 31ST AVE
",E,66456,SHELTERS,-12481688.44,3976656.79
417,33.610692,-112.132808,"EB THUNDERBIRD RD FS 35TH AVE
",W,98925,SHELTERS,-12482567.09,3976646.498
418,33.610692,-112.132808,"EB THUNDERBIRD RD FS 35TH AVE
",E,59571,SHELTERS,-12482567.09,3976646.498
419,33.610692,-112.132808,EB THUNDERBIRD RD FS 35TH AVE,N,0,BENCHES,-12482567.09,3976646.498
420,33.610493,-112.150206,"EB THUNDERBIRD RD FS 43RD AVE
",W,105770,SHELTERS,-12484503.82,3976619.899
421,33.610493,-112.150206,"EB THUNDERBIRD RD FS 43RD AVE
",E,66671,SHELTERS,-12484503.82,3976619.899
422,33.654494,-112.099006,"EB UNION HILLS DR FS 19TH AVE
",W,56953,SHELTERS,-12478804.27,3982502.827
423,33.654494,-112.099006,"EB UNION HILLS DR FS 19TH AVE
",E,34228,SHELTERS,-12478804.27,3982502.827
424,33.654649,-112.110817,"EB UNION HILLS DR FS 24TH DR
",W,74580,SHELTERS,-12480119.06,3982523.556
425,33.654649,-112.110817,"EB UNION HILLS DR FS 24TH DR
",E,44188,SHELTERS,-12480119.06,3982523.556
426,33.654493,-112.133808,"EB UNION HILLS DR FS 35TH AVE
",W,81756,SHELTERS,-12482678.41,3982502.694
427,33.654493,-112.133808,"EB UNION HILLS DR FS 35TH AVE
",E,48714,SHELTERS,-12482678.41,3982502.694
428,33.654293,-112.151307,"EB UNION HILLS DR FS 43RD AVE
",W,64354,SHELTERS,-12484626.39,3982475.947
429,33.654293,-112.151307,"EB UNION HILLS DR FS 43RD AVE
",E,38459,SHELTERS,-12484626.39,3982475.947
430,33.654293,-112.168005,"EB UNION HILLS DR FS 51ST AVE
",W,63567,SHELTERS,-12486485.2,3982475.947
431,33.654293,-112.168005,"EB UNION HILLS DR FS 51ST AVE
",E,38103,SHELTERS,-12486485.2,3982475.947
432,33.654493,-112.082005,"EB UNION HILLS DR FS 7TH AVE
",W,62194,SHELTERS,-12476911.72,3982502.694
433,33.654493,-112.082005,"EB UNION HILLS DR FS 7TH AVE
",E,37233,SHELTERS,-12476911.72,3982502.694
434,33.654493,-112.082005,EB UNION HILLS DR FS 7TH AVE,N,0,BENCHES,-12476911.72,3982502.694
435,33.451195,-112.104005,"EB VAN BUREN ST FS 21ST AVE
",S,53723,SHELTERS,-12479360.75,3955346.835
436,33.451195,-112.104005,"EB VAN BUREN ST FS 21ST AVE
",E,33016,SHELTERS,-12479360.75,3955346.835
437,33.450793,-112.116807,"EB VAN BUREN ST FS 27TH AVE
",W,59441,SHELTERS,-12480785.86,3955293.2
438,33.450793,-112.116807,"EB VAN BUREN ST FS 27TH AVE
",E,36207,SHELTERS,-12480785.86,3955293.2
439,33.451194,-112.125306,"EB VAN BUREN ST FS 31ST AVE
",W,77882,SHELTERS,-12481731.97,3955346.701
440,33.451194,-112.125306,"EB VAN BUREN ST FS 31ST AVE
",E,46072,SHELTERS,-12481731.97,3955346.701
441,33.451194,-112.125306,EB VAN BUREN ST FS 31ST AVE,N,0,BENCHES,-12481731.97,3955346.701
442,33.451295,-112.133805,"EB VAN BUREN ST FS 35TH AVE
",W,78103,SHELTERS,-12482678.07,3955360.177
443,33.451295,-112.133805,"EB VAN BUREN ST FS 35TH AVE
",E,47770,SHELTERS,-12482678.07,3955360.177
444,33.451193,-112.138306,"EB VAN BUREN ST FS 37TH AVE
",W,50105,SHELTERS,-12483179.12,3955346.568
445,33.451193,-112.138306,"EB VAN BUREN ST FS 37TH AVE
",E,30416,SHELTERS,-12483179.12,3955346.568
446,33.451193,-112.138306,EB VAN BUREN ST FS 37TH AVE,N,0,BENCHES,-12483179.12,3955346.568
447,33.451302,-112.151005,"EB VAN BUREN ST FS 43RD AVE
",W,50105,SHELTERS,-12484592.77,3955361.111
448,33.451302,-112.151005,"EB VAN BUREN ST FS 43RD AVE
",E,30416,SHELTERS,-12484592.77,3955361.111
449,33.451358,-112.082022,"EB VAN BUREN ST FS 7TH AVE
",W,38149,SHELTERS,-12476913.62,3955368.582
450,33.451358,-112.082022,"EB VAN BUREN ST FS 7TH AVE
",E,27190,SHELTERS,-12476913.62,3955368.582
